year,country,brand,sales
2021,UK,Toyota,209
2021,UK,Volkswagen,232
2021,USA,Audi,211
2021,USA,BMW,211
2021,USA,Chevrolet,257
2021,USA,Chrysler,244
2021,USA,Dodge,237
2021,USA,Ford,223
2021,USA,Honda,209
2021,USA,Hyundai,236
2021,USA,Jeep,225
2021,USA,Kia,236
2021,USA,Land Rover,208
2021,USA,Lexus,237
2021,USA,Mazda,230
2021,USA,Mercedes-Benz,233
2021,USA,Nissan,234
2021,USA,Subaru,221
2021,USA,Toyota,217
2021,USA,Volkswagen,219
2022,Australia,Audi,204
2022,Australia,BMW,207
2022,Australia,Chevrolet,199
2022,Australia,Chrysler,221
2022,Australia,Dodge,230
2022,Australia,Ford,219
2022,Australia,Honda,208
2022,Australia,Hyundai,198
2022,Australia,Jeep,227
2022,Australia,Kia,205
2022,Australia,Land Rover,220
2022,Australia,Lexus,234
2022,Australia,Mazda,223
2022,Australia,Mercedes-Benz,220
2022,Australia,Nissan,228
2022,Australia,Subaru,228
2022,Australia,Toyota,231
2022,Australia,Volkswagen,253
2022,Brazil,Audi,230
2022,Brazil,BMW,237
2022,Brazil,Chevrolet,214
2022,Brazil,Chrysler,222
2022,Brazil,Dodge,189
2022,Brazil,Ford,236
2022,Brazil,Honda,257
2022,Brazil,Hyundai,202
2022,Brazil,Jeep,231
2022,Brazil,Kia,236
2022,Brazil,Land Rover,212
2022,Brazil,Lexus,211
2022,Brazil,Mazda,209
2022,Brazil,Mercedes-Benz,242
2022,Brazil,Nissan,236
2022,Brazil,Subaru,224
2022,Brazil,Toyota,212
2022,Brazil,Volkswagen,218
2022,Canada,Audi,233
2022,Canada,BMW,239
2022,Canada,Chevrolet,203
2022,Canada,Chrysler,219
2022,Canada,Dodge,217
2022,Canada,Ford,209
2022,Canada,Honda,211
2022,Canada,Hyundai,209
2022,Canada,Jeep,249
2022,Canada,Kia,214
2022,Canada,Land Rover,215
2022,Canada,Lexus,230
2022,Canada,Mazda,218
2022,Canada,Mercedes-Benz,227
2022,Canada,Nissan,203
2022,Canada,Subaru,229
2022,Canada,Toyota,216
2022,Canada,Volkswagen,223
2022,France,Audi,222
2022,France,BMW,206
2022,France,Chevrolet,239
2022,France,Chrysler,205
2022,France,Dodge,212
2022,France,Ford,206
2022,France,Honda,207
2022,France,Hyundai,207
2022,France,Jeep,223
2022,France,Kia,219
2022,France,Land Rover,225
2022,France,Lexus,251
2022,France,Mazda,212
2022,France,Mercedes-Benz,217
2022,France,Nissan,214
2022,France,Subaru,224
2022,France,Toyota,220
2022,France,Volkswagen,206
2022,Germany,Audi,219
2022,Germany,BMW,185
2022,Germany,Chevrolet,264
2022,Germany,Chrysler,233
2022,Germany,Dodge,239
2022,Germany,Ford,204
2022,Germany,Honda,254
2022,Germany,Hyundai,209
2022,Germany,Jeep,235
2022,Germany,Kia,223
2022,Germany,Land Rover,213
2022,Germany,Lexus,238
2022,Germany,Mazda,231
2022,Germany,Mercedes-Benz,203
2022,Germany,Nissan,224
2022,Germany,Subaru,241
2022,Germany,Toyota,234
2022,Germany,Volkswagen,236
2022,Italy,Audi,209
2022,Italy,BMW,245
2022,Italy,Chevrolet,223
2022,Italy,Chrysler,225
2022,Italy,Dodge,226
2022,Italy,Ford,222
2022,Italy,Honda,229
2022,Italy,Hyundai,238
2022,Italy,Jeep,221
2022,Italy,Kia,224
2022,Italy,Land Rover,199
2022,Italy,Lexus,241
2022,Italy,Mazda,196
2022,Italy,Mercedes-Benz,222
2022,Italy,Nissan,223
2022,Italy,Subaru,232
2022,Italy,Toyota,203
2022,Italy,Volkswagen,207
2022,Japan,Audi,210
2022,Japan,BMW,233
2022,Japan,Chevrolet,208
2022,Japan,Chrysler,235
2022,Japan,Dodge,223
2022,Japan,Ford,248
2022,Japan,Honda,223
2022,Japan,Hyundai,185
2022,Japan,Jeep,193
2022,Japan,Kia,211
2022,Japan,Land Rover,217
2022,Japan,Lexus,252
2022,Japan,Mazda,210
2022,Japan,Mercedes-Benz,228
2022,Japan,Nissan,237
2022,Japan,Subaru,203
2022,Japan,Toyota,241
2022,Japan,Volkswagen,218
2022,Mexico,Audi,223
2022,Mexico,BMW,218
2022,Mexico,Chevrolet,208
2022,Mexico,Chrysler,232
2022,Mexico,Dodge,231
2022,Mexico,Ford,267
2022,Mexico,Honda,223
2022,Mexico,Hyundai,217
2022,Mexico,Jeep,235
2022,Mexico,Kia,225
2022,Mexico,Land Rover,249
2022,Mexico,Lexus,249
2022,Mexico,Mazda,198
2022,Mexico,Mercedes-Benz,238
2022,Mexico,Nissan,227
2022,Mexico,Subaru,218
2022,Mexico,Toyota,213
2022,Mexico,Volkswagen,209
2022,UK,Audi,238
2022,UK,BMW,203
2022,UK,Chevrolet,255
2022,UK,Chrysler,219
2022,UK,Dodge,213
2022,UK,Ford,226
2022,UK,Honda,209
2022,UK,Hyundai,243
2022,UK,Jeep,234
2022,UK,Kia,236
2022,UK,Land Rover,229
2022,UK,Lexus,214
2022,UK,Mazda,229
2022,UK,Mercedes-Benz,241
2022,UK,Nissan,222
2022,UK,Subaru,234
2022,UK,Toyota,217
2022,UK,Volkswagen,218
2022,USA,Audi,211
2022,USA,BMW,229
2022,USA,Chevrolet,200
2022,USA,Chrysler,200
2022,USA,Dodge,230
2022,USA,Ford,242
2022,USA,Honda,214
2022,USA,Hyundai,223
2022,USA,Jeep,207
2022,USA,Kia,226
2022,USA,Land Rover,216
2022,USA,Lexus,187
2022,USA,Mazda,241
2022,USA,Mercedes-Benz,221
2022,USA,Nissan,255
2022,USA,Subaru,203
2022,USA,Toyota,246
2022,USA,Volkswagen,233
2023,Australia,Audi,243
2023,Australia,BMW,223
2023,Australia,Chevrolet,228
2023,Australia,Chrysler,197
2023,Australia,Dodge,239
2023,Australia,Ford,205
2023,Australia,Honda,243
2023,Australia,Hyundai,209
2023,Australia,Jeep,204
2023,Australia,Kia,203
2023,Australia,Land Rover,239
2023,Australia,Lexus,258
2023,Australia,Mazda,237
2023,Australia,Mercedes-Benz,229
2023,Australia,Nissan,219
2023,Australia,Subaru,233
2023,Australia,Toyota,214
2023,Australia,Volkswagen,215
2023,Brazil,Audi,217
2023,Brazil,BMW,214
2023,Brazil,Chevrolet,252
2023,Brazil,Chrysler,234
2023,Brazil,Dodge,203
2023,Brazil,Ford,239
2023,Brazil,Honda,204
2023,Brazil,Hyundai,225
2023,Brazil,Jeep,227
2023,Brazil,Kia,223
2023,Brazil,Land Rover,241
2023,Brazil,Lexus,236
2023,Brazil,Mazda,208
2023,Brazil,Mercedes-Benz,217
2023,Brazil,Nissan,200
2023,Brazil,Subaru,213
2023,Brazil,Toyota,214
2023,Brazil,Volkswagen,226
2023,Canada,Audi,206
2023,Canada,BMW,242
2023,Canada,Chevrolet,243
2023,Canada,Chrysler,211
2023,Canada,Dodge,203
2023,Canada,Ford,228
2023,Canada,Honda,213
2023,Canada,Hyundai,220
2023,Canada,Jeep,218
2023,Canada,Kia,229
2023,Canada,Land Rover,234
2023,Canada,Lexus,222
2023,Canada,Mazda,217
2023,Canada,Mercedes-Benz,216
2023,Canada,Nissan,220
2023,Canada,Subaru,243
2023,Canada,Toyota,216
2023,Canada,Volkswagen,215
2023,France,Audi,218
2023,France,BMW,215
2023,France,Chevrolet,226
2023,France,Chrysler,232
2023,France,Dodge,214
2023,France,Ford,211
2023,France,Honda,192
2023,France,Hyundai,245
2023,France,Jeep,212
2023,France,Kia,228
2023,France,Land Rover,223
2023,France,Lexus,210
2023,France,Mazda,204
2023,France,Mercedes-Benz,212
2023,France,Nissan,204
2023,France,Subaru,239
2023,France,Toyota,220
2023,France,Volkswagen,250
2023,Germany,Audi,236
2023,Germany,BMW,204
2023,Germany,Chevrolet,212
2023,Germany,Chrysler,229
2023,Germany,Dodge,223
2023,Germany,Ford,212
2023,Germany,Honda,205
2023,Germany,Hyundai,212
2023,Germany,Jeep,227
2023,Germany,Kia,236
2023,Germany,Land Rover,229
2023,Germany,Lexus,209
2023,Germany,Mazda,182
2023,Germany,Mercedes-Benz,192
2023,Germany,Nissan,234
2023,Germany,Subaru,253
2023,Germany,Toyota,221
2023,Germany,Volkswagen,218
2023,Italy,Audi,210
2023,Italy,BMW,233
2023,Italy,Chevrolet,223
2023,Italy,Chrysler,189
2023,Italy,Dodge,216
2023,Italy,Ford,208
2023,Italy,Honda,238
2023,Italy,Hyundai,218
2023,Italy,Jeep,222
2023,Italy,Kia,229
2023,Italy,Land Rover,249
2023,Italy,Lexus,213
2023,Italy,Mazda,235
2023,Italy,Mercedes-Benz,215
2023,Italy,Nissan,212
2023,Italy,Subaru,227
2023,Italy,Toyota,244
2023,Italy,Volkswagen,228
2023,Japan,Audi,235
2023,Japan,BMW,215
2023,Japan,Chevrolet,258
2023,Japan,Chrysler,244
2023,Japan,Dodge,237
2023,Japan,Ford,227
2023,Japan,Honda,199
2023,Japan,Hyundai,222
2023,Japan,Jeep,227
2023,Japan,Kia,210
2023,Japan,Land Rover,245
2023,Japan,Lexus,229
2023,Japan,Mazda,229
2023,Japan,Mercedes-Benz,201
2023,Japan,Nissan,215
2023,Japan,Subaru,224
2023,Japan,Toyota,233
2023,Japan,Volkswagen,224
2023,Mexico,Audi,229
2023,Mexico,BMW,230
2023,Mexico,Chevrolet,212
2023,Mexico,Chrysler,233
2023,Mexico,Dodge,227
2023,Mexico,Ford,241
2023,Mexico,Honda,230
2023,Mexico,Hyundai,217
2023,Mexico,Jeep,234
2023,Mexico,Kia,211
2023,Mexico,Land Rover,219
2023,Mexico,Lexus,226
2023,Mexico,Mazda,218
2023,Mexico,Mercedes-Benz,235
2023,Mexico,Nissan,231
2023,Mexico,Subaru,242
2023,Mexico,Toyota,242
2023,Mexico,Volkswagen,216
2023,UK,Audi,199
2023,UK,BMW,219
2023,UK,Chevrolet,214
2023,UK,Chrysler,215
2023,UK,Dodge,225
2023,UK,Ford,229
2023,UK,Honda,210
2023,UK,Hyundai,240
2023,UK,Jeep,219
2023,UK,Kia,224
2023,UK,Land Rover,221
2023,UK,Lexus,235
2023,UK,Mazda,213
2023,UK,Mercedes-Benz,233
2023,UK,Nissan,234
2023,UK,Subaru,194
2023,UK,Toyota,202
2023,UK,Volkswagen,232
2023,USA,Audi,218
2023,USA,BMW,235
2023,USA,Chevrolet,195
2023,USA,Chrysler,220
2023,USA,Dodge,225
2023,USA,Ford,211
2023,USA,Honda,219
2023,USA,Hyundai,224
2023,USA,Jeep,226
2023,USA,Kia,218
2023,USA,Land Rover,218
2023,USA,Lexus,220
2023,USA,Mazda,198
2023,USA,Mercedes-Benz,220
2023,USA,Nissan,228
2023,USA,Subaru,259
2023,USA,Toyota,223
2023,USA,Volkswagen,215
2024,Australia,Audi,197
2024,Australia,BMW,263
2024,Australia,Chevrolet,222
2024,Australia,Chrysler,221
2024,Australia,Dodge,239
2024,Australia,Ford,212
2024,Australia,Honda,202
2024,Australia,Hyundai,228
2024,Australia,Jeep,237
2024,Australia,Kia,219
2024,Australia,Land Rover,222
2024,Australia,Lexus,220
2024,Australia,Mazda,208
2024,Australia,Mercedes-Benz,215
2024,Australia,Nissan,236
2024,Australia,Subaru,235
2024,Australia,Toyota,238
2024,Australia,Volkswagen,237
2024,Brazil,Audi,215
2024,Brazil,BMW,205
2024,Brazil,Chevrolet,247
2024,Brazil,Chrysler,233
2024,Brazil,Dodge,213
2024,Brazil,Ford,217
2024,Brazil,Honda,224
2024,Brazil,Hyundai,231
2024,Brazil,Jeep,226
2024,Brazil,Kia,219
2024,Brazil,Land Rover,220
2024,Brazil,Lexus,239
2024,Brazil,Mazda,237
2024,Brazil,Mercedes-Benz,243
2024,Brazil,Nissan,211
2024,Brazil,Subaru,237
2024,Brazil,Toyota,200
2024,Brazil,Volkswagen,212
2024,Canada,Audi,229
2024,Canada,BMW,212
2024,Canada,Chevrolet,231
2024,Canada,Chrysler,242
2024,Canada,Dodge,225
2024,Canada,Ford,235
2024,Canada,Honda,229
2024,Canada,Hyundai,206
2024,Canada,Jeep,213
2024,Canada,Kia,190
2024,Canada,Land Rover,189
2024,Canada,Lexus,247
2024,Canada,Mazda,218
2024,Canada,Mercedes-Benz,221
2024,Canada,Nissan,231
2024,Canada,Subaru,214
2024,Canada,Toyota,221
2024,Canada,Volkswagen,228
2024,France,Audi,235
2024,France,BMW,234
2024,France,Chevrolet,250
2024,France,Chrysler,208
2024,France,Dodge,226
2024,France,Ford,224
2024,France,Honda,210
2024,France,Hyundai,235
2024,France,Jeep,188
2024,France,Kia,211
2024,France,Land Rover,236
2024,France,Lexus,215
2024,France,Mazda,204
2024,France,Mercedes-Benz,240
2024,France,Nissan,254
2024,France,Subaru,226
2024,France,Toyota,237
2024,France,Volkswagen,232
2024,Germany,Audi,217
2024,Germany,BMW,226
2024,Germany,Chevrolet,193
2024,Germany,Chrysler,224
2024,Germany,Dodge,213
2024,Germany,Ford,208
2024,Germany,Honda,224
2024,Germany,Hyundai,218
2024,Germany,Jeep,204
2024,Germany,Kia,244
2024,Germany,Land Rover,201
2024,Germany,Lexus,229
2024,Germany,Mazda,187
2024,Germany,Mercedes-Benz,238
2024,Germany,Nissan,229
2024,Germany,Subaru,217
2024,Germany,Toyota,188
2024,Germany,Volkswagen,198
2024,Italy,Audi,191
2024,Italy,BMW,256
2024,Italy,Chevrolet,230
2024,Italy,Chrysler,213
2024,Italy,Dodge,229
2024,Italy,Ford,216
2024,Italy,Honda,241
2024,Italy,Hyundai,247
2024,Italy,Jeep,196
2024,Italy,Kia,209
2024,Italy,Land Rover,238
2024,Italy,Lexus,218
2024,Italy,Mazda,231
2024,Italy,Mercedes-Benz,230
2024,Italy,Nissan,207
2024,Italy,Subaru,230
2024,Italy,Toyota,230
2024,Italy,Volkswagen,208
2024,Japan,Audi,231
2024,Japan,BMW,224
2024,Japan,Chevrolet,212
2024,Japan,Chrysler,231
2024,Japan,Dodge,188
2024,Japan,Ford,208
2024,Japan,Honda,215
2024,Japan,Hyundai,270
2024,Japan,Jeep,226
2024,Japan,Kia,243
2024,Japan,Land Rover,214
2024,Japan,Lexus,226
2024,Japan,Mazda,246
2024,Japan,Mercedes-Benz,219
2024,Japan,Nissan,223
2024,Japan,Subaru,222
2024,Japan,Toyota,213
2024,Japan,Volkswagen,209
2024,Mexico,Audi,225
2024,Mexico,BMW,227
2024,Mexico,Chevrolet,230
2024,Mexico,Chrysler,215
2024,Mexico,Dodge,242
2024,Mexico,Ford,249
2024,Mexico,Honda,206
2024,Mexico,Hyundai,221
2024,Mexico,Jeep,227
2024,Mexico,Kia,205
2024,Mexico,Land Rover,234
2024,Mexico,Lexus,223
2024,Mexico,Mazda,195
2024,Mexico,Mercedes-Benz,218
2024,Mexico,Nissan,205
2024,Mexico,Subaru,226
2024,Mexico,Toyota,223
2024,Mexico,Volkswagen,234
2024,UK,Audi,197
2024,UK,BMW,223
2024,UK,Chevrolet,243
2024,UK,Chrysler,230
2024,UK,Dodge,221
2024,UK,Ford,213
2024,UK,Honda,225
2024,UK,Hyundai,229
2024,UK,Jeep,232
2024,UK,Kia,227
2024,UK,Land Rover,207
2024,UK,Lexus,226
2024,UK,Mazda,243
2024,UK,Mercedes-Benz,190
2024,UK,Nissan,239
2024,UK,Subaru,244
2024,UK,Toyota,208
2024,UK,Volkswagen,223
2024,USA,Audi,221
2024,USA,BMW,240
2024,USA,Chevrolet,238
2024,USA,Chrysler,211
2024,USA,Dodge,224
2024,USA,Ford,234
2024,USA,Honda,220
2024,USA,Hyundai,246
2024,USA,Jeep,236
2024,USA,Kia,225
2024,USA,Land Rover,243
2024,USA,Lexus,210
2024,USA,Mazda,239
2024,USA,Mercedes-Benz,236
2024,USA,Nissan,238
2024,USA,Subaru,219
2024,USA,Toyota,221
2024,USA,Volkswagen,203
